212.234.128.0,212.234.135.255,FR,France
212.234.136.0,212.234.139.255,FR,France
212.234.140.0,212.234.141.255,FR,France
212.234.142.0,212.234.142.255,FR,France
212.234.144.0,212.234.147.255,FR,France
212.234.149.0,212.234.149.255,FR,France
212.234.150.0,212.234.151.255,FR,France
212.234.152.0,212.234.159.255,FR,France
212.234.160.0,212.234.161.255,FR,France
212.234.162.0,212.234.162.127,FR,France
212.234.162.128,212.234.162.159,FR,France
212.234.162.160,212.234.162.167,FR,France
212.234.162.168,212.234.162.171,FR,France
212.234.162.172,212.234.162.172,FR,France
212.234.162.174,212.234.162.175,FR,France
212.234.162.176,212.234.162.191,FR,France
212.234.162.192,212.234.162.255,FR,France
212.234.163.0,212.234.163.255,FR,France
212.234.164.0,212.234.167.255,FR,France
212.234.169.0,212.234.169.255,FR,France
212.234.170.0,212.234.171.255,FR,France
212.234.172.0,212.234.175.255,FR,France
212.234.176.0,212.234.179.255,FR,France
212.234.180.0,212.234.180.255,FR,France
212.234.181.0,212.234.181.127,FR,France
212.234.181.128,212.234.181.191,FR,France
212.234.181.193,212.234.181.193,FR,France
212.234.181.194,212.234.181.195,FR,France
212.234.181.196,212.234.181.199,FR,France
212.234.181.200,212.234.181.207,FR,France
212.234.181.208,212.234.181.223,FR,France
212.234.181.224,212.234.181.255,FR,France
212.234.182.0,212.234.183.255,FR,France
212.234.184.0,212.234.191.255,FR,France
212.234.192.0,212.234.223.255,FR,France
212.234.224.0,212.234.231.255,FR,France
212.234.233.0,212.234.233.255,FR,France
212.234.234.0,212.234.235.255,FR,France
212.234.236.0,212.234.239.255,FR,France
212.234.240.0,212.234.255.255,FR,France
212.243.36.0,212.243.36.31,FR,France
212.243.40.88,212.243.40.95,FR,France
212.249.35.160,212.249.35.175,FR,France
212.249.35.176,212.249.35.179,FR,France
212.249.35.180,212.249.35.181,FR,France
212.249.35.182,212.249.35.182,FR,France
212.249.35.184,212.249.35.191,FR,France
213.0.56.184,213.0.56.191,FR,France
213.3.31.24,213.3.31.24,FR,France
213.3.38.224,213.3.38.239,FR,France
213.9.73.72,213.9.73.75,FR,France
213.11.0.0,213.11.255.255,FR,France
213.16.26.138,213.16.26.138,FR,France
213.20.240.192,213.20.240.223,FR,France
213.23.28.64,213.23.28.127,FR,France
213.23.28.128,213.23.28.159,FR,France
213.30.128.0,213.30.191.255,FR,France
213.31.12.0,213.31.12.127,FR,France
213.31.21.0,213.31.21.255,FR,France
213.31.33.176,213.31.33.183,FR,France
213.31.41.0,213.31.41.255,FR,France
213.31.185.64,213.31.185.127,FR,France
213.31.187.24,213.31.187.31,FR,France
213.31.195.38,213.31.195.38,FR,France
213.31.200.112,213.31.200.127,FR,France
213.31.204.128,213.31.204.143,FR,France
213.31.219.96,213.31.219.103,FR,France
213.31.223.136,213.31.223.143,FR,France
213.31.224.0,213.31.224.127,FR,France
213.31.224.128,213.31.224.129,FR,France
213.31.224.131,213.31.224.131,FR,France
213.31.224.132,213.31.224.135,FR,France
213.31.224.136,213.31.224.143,FR,France
213.31.224.144,213.31.224.159,FR,France
213.31.224.160,213.31.224.191,FR,France
213.31.224.192,213.31.224.255,FR,France
213.31.226.128,213.31.226.255,FR,France
213.31.227.248,213.31.227.255,FR,France
213.31.235.128,213.31.235.159,FR,France
213.31.248.0,213.31.255.255,FR,France
213.36.0.0,213.36.255.255,FR,France
213.39.0.0,213.39.15.255,FR,France
213.39.16.0,213.39.19.255,FR,France
213.39.20.0,213.39.21.255,FR,France
213.39.22.0,213.39.22.255,FR,France
213.39.23.0,213.39.23.127,FR,France
213.39.23.128,213.39.23.191,FR,France
213.39.23.192,213.39.23.223,FR,France
213.39.24.0,213.39.31.255,FR,France
213.39.32.0,213.39.63.255,FR,France
213.39.96.0,213.39.111.255,FR,France
213.39.123.2,213.39.123.2,FR,France
213.41.0.0,213.41.7.255,FR,France
213.41.8.0,213.41.9.255,FR,France
213.41.10.0,213.41.10.127,FR,France
213.41.10.160,213.41.10.191,FR,France
213.41.10.192,213.41.10.255,FR,France
213.41.11.0,213.41.11.63,FR,France
213.41.11.64,213.41.11.79,FR,France
213.41.12.0,213.41.12.7,FR,France
213.41.12.80,213.41.12.95,FR,France
213.41.12.112,213.41.12.127,FR,France
213.41.12.224,213.41.12.255,FR,France
213.41.13.0,213.41.13.127,FR,France
213.41.13.128,213.41.13.143,FR,France
213.41.13.192,213.41.13.255,FR,France
213.41.14.16,213.41.14.31,FR,France
213.41.14.192,213.41.14.255,FR,France
213.41.15.144,213.41.15.159,FR,France
213.41.15.160,213.41.15.191,FR,France
213.41.15.192,213.41.15.255,FR,France
213.41.16.0,213.41.16.255,FR,France
213.41.17.0,213.41.17.127,FR,France
213.41.17.128,213.41.17.191,FR,France
213.41.17.192,213.41.17.223,FR,France
213.41.18.0,213.41.18.31,FR,France
213.41.18.32,213.41.18.47,FR,France
213.41.20.0,213.41.21.255,FR,France
213.41.22.0,213.41.22.255,FR,France
213.41.23.0,213.41.23.127,FR,France
213.41.23.128,213.41.23.159,FR,France
213.41.23.160,213.41.23.167,FR,France
213.41.23.176,213.41.23.191,FR,France
213.41.23.192,213.41.23.223,FR,France
213.41.23.224,213.41.23.239,FR,France
213.41.24.0,213.41.25.255,FR,France
213.41.27.0,213.41.27.255,FR,France
213.41.28.0,213.41.28.127,FR,France
213.41.28.128,213.41.28.191,FR,France
213.41.28.192,213.41.28.223,FR,France
213.41.28.224,213.41.28.239,FR,France
213.41.28.248,213.41.28.255,FR,France
213.41.29.0,213.41.29.255,FR,France
213.41.30.0,213.41.30.127,FR,France
213.41.30.136,213.41.30.143,FR,France
213.41.30.144,213.41.30.151,FR,France
213.41.30.160,213.41.30.191,FR,France
213.41.30.192,213.41.30.255,FR,France
213.41.31.0,213.41.31.255,FR,France
213.41.32.0,213.41.47.255,FR,France
213.41.48.0,213.41.48.127,FR,France
213.41.49.0,213.41.49.127,FR,France
213.41.49.128,213.41.49.128,FR,France
213.41.50.0,213.41.51.255,FR,France
213.41.52.0,213.41.55.255,FR,France
213.41.56.0,213.41.56.255,FR,France
213.41.58.0,213.41.59.255,FR,France
213.41.60.0,213.41.60.255,FR,France
213.41.61.0,213.41.61.127,FR,France
213.41.61.128,213.41.61.191,FR,France
213.41.61.192,213.41.61.223,FR,France
213.41.61.224,213.41.61.231,FR,France
213.41.61.240,213.41.61.255,FR,France
213.41.62.0,213.41.63.255,FR,France
213.41.64.0,213.41.67.255,FR,France
213.41.68.0,213.41.68.15,FR,France
213.41.68.128,213.41.68.191,FR,France
213.41.68.208,213.41.68.223,FR,France
213.41.70.0,213.41.71.255,FR,France
213.41.72.0,213.41.73.255,FR,France
213.41.75.0,213.41.75.255,FR,France
213.41.76.0,213.41.79.255,FR,France
213.41.80.0,213.41.80.63,FR,France
213.41.80.64,213.41.80.79,FR,France
213.41.80.80,213.41.80.87,FR,France
213.41.80.96,213.41.80.111,FR,France
213.41.80.152,213.41.80.159,FR,France
213.41.80.176,213.41.80.183,FR,France
213.41.80.200,213.41.80.207,FR,France
213.41.80.216,213.41.80.223,FR,France
213.41.80.224,213.41.80.231,FR,France
213.41.80.248,213.41.80.255,FR,France
213.41.81.0,213.41.81.31,FR,France
213.41.81.32,213.41.81.47,FR,France
213.41.81.64,213.41.81.79,FR,France
213.41.81.184,213.41.81.191,FR,France
213.41.81.192,213.41.81.255,FR,France
213.41.82.0,213.41.82.63,FR,France
213.41.82.64,213.41.82.95,FR,France
213.41.82.96,213.41.82.111,FR,France
213.41.82.224,213.41.82.255,FR,France
213.41.83.32,213.41.83.63,FR,France
213.41.83.64,213.41.83.79,FR,France
213.41.83.80,213.41.83.87,FR,France
213.41.83.208,213.41.83.223,FR,France
213.41.83.224,213.41.83.255,FR,France
213.41.84.0,213.41.84.31,FR,France
213.41.84.32,213.41.84.47,FR,France
213.41.84.48,213.41.84.55,FR,France
213.41.84.64,213.41.84.79,FR,France
213.41.84.176,213.41.84.191,FR,France
213.41.84.192,213.41.84.207,FR,France
213.41.84.240,213.41.84.255,FR,France
213.41.85.16,213.41.85.31,FR,France
213.41.85.32,213.41.85.63,FR,France
213.41.85.64,213.41.85.95,FR,France
213.41.85.128,213.41.85.143,FR,France
213.41.85.192,213.41.85.199,FR,France
213.41.86.0,213.41.86.63,FR,France
213.41.86.64,213.41.86.95,FR,France
213.41.86.96,213.41.86.111,FR,France
213.41.86.192,213.41.86.223,FR,France
213.41.87.0,213.41.87.63,FR,France
213.41.87.64,213.41.87.95,FR,France
213.41.87.112,213.41.87.127,FR,France
213.41.87.160,213.41.87.175,FR,France
213.41.87.192,213.41.87.207,FR,France
213.41.88.16,213.41.88.31,FR,France
213.41.88.48,213.41.88.63,FR,France
213.41.88.64,213.41.88.95,FR,France
213.41.88.112,213.41.88.127,FR,France
213.41.89.0,213.41.89.127,FR,France
213.41.89.192,213.41.89.223,FR,France
213.41.89.240,213.41.89.255,FR,France
213.41.90.0,213.41.90.63,FR,France
213.41.90.64,213.41.90.79,FR,France
213.41.90.128,213.41.90.255,FR,France
213.41.91.0,213.41.91.63,FR,France
213.41.91.64,213.41.91.79,FR,France
213.41.91.80,213.41.91.87,FR,France
213.41.91.160,213.41.91.175,FR,France
213.41.91.216,213.41.91.223,FR,France
213.41.92.0,213.41.92.63,FR,France
213.41.92.64,213.41.92.95,FR,France
213.41.92.160,213.41.92.175,FR,France
213.41.93.16,213.41.93.31,FR,France
213.41.93.48,213.41.93.63,FR,France
213.41.93.208,213.41.93.223,FR,France
213.41.93.224,213.41.93.255,FR,France
213.41.94.0,213.41.94.31,FR,France
213.41.94.32,213.41.94.47,FR,France
213.41.94.136,213.41.94.143,FR,France
213.41.94.160,213.41.94.191,FR,France
213.41.94.192,213.41.94.255,FR,France
213.41.95.0,213.41.95.31,FR,France
213.41.95.32,213.41.95.47,FR,France
213.41.95.96,213.41.95.111,FR,France
213.41.95.128,213.41.95.143,FR,France
213.41.95.176,213.41.95.191,FR,France
213.41.95.208,213.41.95.223,FR,France
213.41.96.0,213.41.96.255,FR,France
213.41.97.0,213.41.97.127,FR,France
213.41.97.128,213.41.97.191,FR,France
213.41.97.192,213.41.97.207,FR,France
213.41.97.224,213.41.97.255,FR,France
213.41.98.0,213.41.98.255,FR,France
213.41.99.0,213.41.99.15,FR,France
213.41.99.144,213.41.99.159,FR,France
213.41.100.0,213.41.101.255,FR,France
213.41.102.0,213.41.102.63,FR,France
213.41.102.64,213.41.102.79,FR,France
213.41.102.160,213.41.102.175,FR,France
213.41.102.240,213.41.102.255,FR,France
213.41.103.0,213.41.103.127,FR,France
213.41.103.128,213.41.103.191,FR,France
213.41.103.192,213.41.103.207,FR,France
213.41.104.0,213.41.104.15,FR,France
213.41.104.32,213.41.104.47,FR,France
213.41.104.128,213.41.104.255,FR,France
213.41.105.0,213.41.105.31,FR,France
213.41.105.64,213.41.105.95,FR,France
213.41.105.192,213.41.105.199,FR,France
213.41.105.216,213.41.105.223,FR,France
213.41.105.248,213.41.105.255,FR,France
213.41.106.0,213.41.106.255,FR,France
213.41.108.0,213.41.111.255,FR,France
213.41.112.0,213.41.113.255,FR,France
213.41.114.0,213.41.114.255,FR,France
213.41.115.0,213.41.115.15,FR,France
213.41.115.56,213.41.115.63,FR,France
213.41.115.136,213.41.115.143,FR,France
213.41.115.176,213.41.115.191,FR,France
213.41.115.192,213.41.115.255,FR,France
213.41.116.0,213.41.116.63,FR,France
213.41.116.64,213.41.116.95,FR,France
213.41.116.96,213.41.116.111,FR,France
213.41.116.224,213.41.116.231,FR,France
213.41.116.240,213.41.116.255,FR,France
213.41.117.0,213.41.117.255,FR,France
213.41.118.0,213.41.118.255,FR,France
213.41.119.80,213.41.119.95,FR,France
213.41.120.0,213.41.121.255,FR,France
213.41.122.0,213.41.122.63,FR,France
213.41.122.64,213.41.122.95,FR,France
213.41.122.104,213.41.122.111,FR,France
213.41.122.112,213.41.122.127,FR,France
213.41.122.128,213.41.122.159,FR,France
213.41.122.160,213.41.122.175,FR,France
213.41.122.176,213.41.122.183,FR,France
213.41.122.200,213.41.122.207,FR,France
213.41.122.208,213.41.122.223,FR,France
213.41.122.224,213.41.122.239,FR,France
213.41.122.240,213.41.122.247,FR,France
213.41.123.0,213.41.123.255,FR,France
213.41.124.0,213.41.124.127,FR,France
213.41.124.128,213.41.124.159,FR,France
213.41.124.160,213.41.124.175,FR,France
213.41.124.176,213.41.124.183,FR,France
213.41.124.208,213.41.124.223,FR,France
213.41.124.224,213.41.124.255,FR,France
213.41.125.0,213.41.125.255,FR,France
213.41.126.0,213.41.126.255,FR,France
213.41.127.0,213.41.127.127,FR,France
213.41.127.128,213.41.127.191,FR,France
213.41.128.0,213.41.255.255,FR,France
213.44.0.0,213.44.255.255,FR,France
213.46.163.0,213.46.163.255,FR,France
213.56.0.0,213.56.127.255,FR,France
213.56.128.0,213.56.143.255,FR,France
213.56.144.0,213.56.147.255,FR,France
213.56.148.0,213.56.149.255,FR,France
213.56.150.0,213.56.150.127,FR,France
213.56.150.128,213.56.150.159,FR,France
213.56.150.160,213.56.150.175,FR,France
213.56.150.176,213.56.150.183,FR,France
213.56.150.184,213.56.150.187,FR,France
213.56.150.189,213.56.150.189,FR,France
213.56.150.190,213.56.150.191,FR,France
213.56.150.192,213.56.150.255,FR,France
213.56.151.0,213.56.151.255,FR,France
213.56.152.0,213.56.159.255,FR,France
213.56.160.0,213.56.191.255,FR,France
213.56.192.0,213.56.223.255,FR,France
213.56.224.0,213.56.225.255,FR,France
213.56.226.0,213.56.226.255,FR,France
213.56.227.0,213.56.227.63,FR,France
213.56.227.72,213.56.227.79,FR,France
213.56.227.80,213.56.227.95,FR,France
213.56.227.96,213.56.227.127,FR,France
213.56.227.128,213.56.227.255,FR,France
213.56.228.0,213.56.228.127,FR,France
213.56.228.128,213.56.228.135,FR,France
213.56.228.144,213.56.228.159,FR,France
213.56.228.160,213.56.228.191,FR,France
213.56.228.192,213.56.228.255,FR,France
213.56.229.0,213.56.229.255,FR,France
213.56.230.0,213.56.231.255,FR,France
213.56.232.0,213.56.239.255,FR,France
213.56.240.0,213.56.241.255,FR,France
213.56.242.0,213.56.242.255,FR,France
213.56.243.0,213.56.243.31,FR,France
213.56.243.40,213.56.243.47,FR,France
213.56.243.48,213.56.243.63,FR,France
213.56.243.64,213.56.243.127,FR,France
213.56.243.128,213.56.243.255,FR,France
213.56.244.0,213.56.247.255,FR,France
213.56.248.0,213.56.255.255,FR,France
213.61.10.192,213.61.10.255,FR,France
213.62.64.0,213.62.65.255,FR,France
213.62.68.0,213.62.68.255,FR,France
213.62.69.0,213.62.69.63,FR,France
213.62.69.96,213.62.69.127,FR,France
213.62.69.128,213.62.69.255,FR,France
213.62.70.0,213.62.71.255,FR,France
213.62.96.0,213.62.97.255,FR,France
213.62.98.0,213.62.98.127,FR,France
213.62.98.192,213.62.98.255,FR,France
213.62.99.0,213.62.99.255,FR,France
213.62.112.0,213.62.112.31,FR,France
213.62.112.32,213.62.112.47,FR,France
213.62.112.56,213.62.112.63,FR,France
213.62.112.64,213.62.112.127,FR,France
213.62.112.128,213.62.112.255,FR,France
213.62.113.0,213.62.113.63,FR,France
213.62.113.64,213.62.113.71,FR,France
213.62.113.80,213.62.113.95,FR,France
213.62.113.96,213.62.113.127,FR,France
213.62.113.128,213.62.113.255,FR,France
213.62.114.0,213.62.115.255,FR,France
213.62.116.0,213.62.117.255,FR,France
213.62.118.0,213.62.118.255,FR,France
213.62.119.0,213.62.119.15,FR,France
213.62.119.24,213.62.119.31,FR,France
213.62.119.32,213.62.119.63,FR,France
213.62.119.64,213.62.119.127,FR,France
213.62.119.128,213.62.119.255,FR,France
213.62.120.0,213.62.120.255,FR,France
213.62.121.0,213.62.121.63,FR,France
213.62.121.128,213.62.121.191,FR,France
213.62.121.200,213.62.121.207,FR,France
213.62.122.0,213.62.123.255,FR,France
213.62.125.0,213.62.125.255,FR,France
213.62.126.0,213.62.126.127,FR,France
213.62.127.0,213.62.127.255,FR,France
213.71.132.3,213.71.132.3,FR,France
213.82.237.0,213.82.237.255,FR,France
213.85.129.151,213.85.129.151,FR,France
213.86.34.0,213.86.34.255,FR,France
213.90.128.0,213.90.135.255,FR,France
213.90.136.0,213.90.137.255,FR,France
213.90.138.0,213.90.138.255,FR,France
213.90.139.0,213.90.139.15,FR,France
213.90.139.24,213.90.139.31,FR,France
213.90.139.40,213.90.139.47,FR,France
213.90.139.48,213.90.139.63,FR,France
213.90.139.64,213.90.139.127,FR,France
213.90.139.128,213.90.139.255,FR,France
213.90.140.0,213.90.140.7,FR,France
213.90.140.16,213.90.140.31,FR,France
213.90.140.40,213.90.140.47,FR,France
213.90.140.48,213.90.140.55,FR,France
213.90.140.64,213.90.140.71,FR,France
213.90.140.80,213.90.140.95,FR,France
213.90.140.96,213.90.140.103,FR,France
213.90.140.112,213.90.140.127,FR,France
213.90.140.128,213.90.140.159,FR,France
213.90.140.176,213.90.140.191,FR,France
213.90.140.200,213.90.140.207,FR,France
213.90.140.208,213.90.140.223,FR,France
213.90.140.224,213.90.140.255,FR,France
213.90.141.0,213.90.141.255,FR,France
213.90.142.0,213.90.143.255,FR,France
213.90.144.0,213.90.145.255,FR,France
213.90.146.160,213.90.146.175,FR,France
213.90.147.48,213.90.147.63,FR,France
213.90.147.112,213.90.147.127,FR,France
213.90.147.128,213.90.147.255,FR,France
213.90.148.0,213.90.148.15,FR,France
213.90.148.128,213.90.148.159,FR,France
213.90.148.176,213.90.148.191,FR,France
213.90.148.192,213.90.148.223,FR,France
213.90.148.240,213.90.148.255,FR,France
213.90.149.0,213.90.149.255,FR,France
213.90.150.0,213.90.151.255,FR,France
213.90.152.0,213.90.153.255,FR,France
213.90.154.0,213.90.154.63,FR,France
213.90.154.64,213.90.154.79,FR,France
213.90.154.96,213.90.154.127,FR,France
213.90.154.128,213.90.154.255,FR,France
213.90.155.0,213.90.155.255,FR,France
213.90.156.0,213.90.156.63,FR,France
213.90.156.64,213.90.156.79,FR,France
213.90.156.96,213.90.156.127,FR,France
213.90.156.128,213.90.156.255,FR,France
213.90.157.0,213.90.157.255,FR,France
213.90.158.32,213.90.158.63,FR,France
213.90.158.64,213.90.158.95,FR,France
213.90.158.96,213.90.158.111,FR,France
213.90.158.128,213.90.158.191,FR,France
213.90.158.193,213.90.158.193,FR,France
213.90.158.194,213.90.158.195,FR,France
213.90.158.196,213.90.158.199,FR,France
213.90.158.200,213.90.158.207,FR,France
213.90.158.224,213.90.158.255,FR,France
213.90.159.0,213.90.159.31,FR,France
213.90.159.48,213.90.159.63,FR,France
213.90.159.144,213.90.159.159,FR,France
213.90.159.160,213.90.159.191,FR,France
213.90.159.224,213.90.159.239,FR,France
213.90.168.0,213.90.175.255,FR,France
213.90.176.0,213.90.176.255,FR,France
213.90.177.96,213.90.177.111,FR,France
213.90.177.176,213.90.177.191,FR,France
213.90.177.240,213.90.177.255,FR,France
213.90.178.0,213.90.178.15,FR,France
213.90.178.128,213.90.178.143,FR,France
213.90.178.160,213.90.178.191,FR,France
213.90.178.208,213.90.178.223,FR,France
213.90.178.224,213.90.178.255,FR,France
213.90.179.0,213.90.179.127,FR,France
213.90.179.128,213.90.179.159,FR,France
213.90.179.192,213.90.179.255,FR,France
213.90.180.0,213.90.180.127,FR,France
213.90.180.128,213.90.180.143,FR,France
213.90.180.160,213.90.180.191,FR,France
213.90.180.192,213.90.180.255,FR,France
213.90.181.0,213.90.181.255,FR,France
213.90.182.0,213.90.183.255,FR,France
213.90.184.0,213.90.191.255,FR,France
213.90.192.0,213.90.199.255,FR,France
213.90.200.0,213.90.203.255,FR,France
213.90.204.0,213.90.205.255,FR,France
213.90.206.8,213.90.206.15,FR,France
213.90.206.16,213.90.206.31,FR,France
213.90.206.32,213.90.206.63,FR,France
213.90.206.64,213.90.206.127,FR,France
213.90.206.128,213.90.206.255,FR,France
213.90.207.0,213.90.207.255,FR,France
213.90.208.0,213.90.223.255,FR,France
213.90.224.0,213.90.255.255,FR,France
213.91.0.0,213.91.63.255,FR,France
213.101.220.0,213.101.220.255,FR,France
213.103.8.0,213.103.15.255,FR,France
213.103.224.0,213.103.255.255,FR,France
213.117.109.0,213.117.109.255,FR,France
213.117.110.0,213.117.111.255,FR,France
213.117.112.0,213.117.119.255,FR,France
213.117.160.0,213.117.167.255,FR,France
213.117.168.0,213.117.171.255,FR,France
213.117.172.0,213.117.173.255,FR,France
213.117.182.0,213.117.182.127,FR,France
213.128.32.0,213.128.63.255,FR,France
213.131.229.80,213.131.229.83,FR,France
213.134.191.15,213.134.191.15,FR,France
213.137.128.0,213.137.128.127,FR,France
213.137.128.128,213.137.128.191,FR,France
213.137.128.192,213.137.128.207,FR,France
213.137.175.160,213.137.175.191,FR,France
213.137.175.224,213.137.175.239,FR,France
213.137.177.0,213.137.177.63,FR,France
213.137.177.64,213.137.177.79,FR,France
213.137.177.96,213.137.177.111,FR,France
213.137.177.128,213.137.177.143,FR,France
213.137.177.152,213.137.177.159,FR,France
213.137.177.160,213.137.177.191,FR,France
213.137.177.192,213.137.177.223,FR,France
213.137.177.232,213.137.177.239,FR,France
213.137.178.0,213.137.178.31,FR,France
213.137.178.128,213.137.178.191,FR,France
213.137.179.44,213.137.179.47,FR,France
213.137.179.64,213.137.179.79,FR,France
213.137.179.112,213.137.179.127,FR,France
213.137.179.144,213.137.179.159,FR,France
213.137.179.192,213.137.179.223,FR,France
213.138.0.0,213.138.31.255,FR,France
213.139.96.0,213.139.127.255,FR,France
213.144.192.0,213.144.223.255,FR,France
213.151.160.0,213.151.191.255,FR,France
213.152.0.0,213.152.31.255,FR,France
213.154.87.240,213.154.87.241,FR,France
213.161.192.0,213.161.223.255,FR,France
213.162.6.2,213.162.6.2,FR,France
213.162.18.154,213.162.18.154,FR,France
213.162.24.0,213.162.24.255,FR,France
213.162.29.0,213.162.29.255,FR,France
213.162.32.0,213.162.63.255,FR,France
213.163.160.0,213.163.191.255,FR,France
213.166.32.64,213.166.32.127,FR,France
213.166.32.128,213.166.32.128,FR,France
213.166.55.162,213.166.55.163,FR,France
213.166.192.0,213.166.223.255,FR,France
213.169.160.0,213.169.191.255,FR,France
213.173.160.232,213.173.160.239,FR,France
213.173.170.24,213.173.170.31,FR,France
213.173.179.8,213.173.179.15,FR,France
213.173.185.184,213.173.185.191,FR,France
213.174.96.0,213.174.127.255,FR,France
213.178.246.20,213.178.246.23,FR,France
213.180.173.104,213.180.173.111,FR,France
213.182.32.0,213.182.63.255,FR,France
213.185.120.0,213.185.120.255,FR,France
213.185.125.0,213.185.125.127,FR,France
213.185.125.128,213.185.125.143,FR,France
213.185.125.144,213.185.125.147,FR,France
213.185.125.148,213.185.125.149,FR,France
213.185.125.151,213.185.125.151,FR,France
213.185.125.152,213.185.125.159,FR,France
213.185.125.160,213.185.125.191,FR,France
213.185.125.192,213.185.125.255,FR,France
213.186.32.0,213.186.63.255,FR,France
213.187.132.26,213.187.132.26,FR,France
213.188.160.0,213.188.160.255,FR,France
213.188.170.0,213.188.170.255,FR,France
213.188.172.0,213.188.172.255,FR,France
213.188.179.0,213.188.179.63,FR,France
213.188.179.64,213.188.179.79,FR,France
213.188.179.80,213.188.179.87,FR,France
213.188.179.88,213.188.179.89,FR,France
213.188.179.91,213.188.179.91,FR,France
213.188.179.92,213.188.179.95,FR,France
213.188.179.96,213.188.179.127,FR,France
213.188.179.192,213.188.179.255,FR,France
213.188.190.0,213.188.190.255,FR,France
213.188.191.225,213.188.191.225,FR,France
213.189.143.96,213.189.143.127,FR,France
213.189.150.192,213.189.150.199,FR,France
213.189.150.208,213.189.150.223,FR,France
213.189.150.224,213.189.150.231,FR,France
213.189.150.240,213.189.150.255,FR,France
213.190.64.0,213.190.95.255,FR,France
213.192.242.0,213.192.242.15,FR,France
213.193.8.0,213.193.9.255,FR,France
213.193.14.0,213.193.14.255,FR,France
213.193.97.0,213.193.97.15,FR,France
213.193.116.144,213.193.116.159,FR,France
213.197.190.0,213.197.190.255,FR,France
213.200.29.74,213.200.29.74,FR,France
213.200.100.32,213.200.100.63,FR,France
213.200.104.0,213.200.104.127,FR,France
213.200.104.184,213.200.104.191,FR,France
213.200.104.192,213.200.104.255,FR,France
213.200.107.0,213.200.107.15,FR,France
213.200.107.96,213.200.107.127,FR,France
213.200.107.128,213.200.107.255,FR,France
213.200.108.0,213.200.108.255,FR,France
213.200.110.0,213.200.111.255,FR,France
213.203.64.0,213.203.127.255,FR,France
213.203.240.0,213.203.240.255,FR,France
213.203.241.0,213.203.241.63,FR,France
213.203.241.136,213.203.241.143,FR,France
213.203.241.144,213.203.241.159,FR,France
213.203.241.192,213.203.241.207,FR,France
213.203.241.224,213.203.241.255,FR,France
213.204.24.160,213.204.24.175,FR,France
213.205.96.0,213.205.127.255,FR,France
213.206.22.0,213.206.23.255,FR,France
213.206.24.0,213.206.24.255,FR,France
213.209.169.24,213.209.169.31,FR,France
213.209.170.8,213.209.170.11,FR,France
213.209.170.24,213.209.170.27,FR,France
213.209.170.32,213.209.170.39,FR,France
213.209.171.72,213.209.171.79,FR,France
213.209.171.128,213.209.171.135,FR,France
213.209.171.152,213.209.171.155,FR,France
213.209.176.0,213.209.176.255,FR,France
213.209.177.0,213.209.177.31,FR,France
213.209.177.32,213.209.177.39,FR,France
213.209.177.112,213.209.177.127,FR,France
213.209.177.128,213.209.177.255,FR,France
213.209.182.0,213.209.182.255,FR,France
213.215.0.0,213.215.63.255,FR,France
213.215.190.144,213.215.190.151,FR,France
213.218.128.0,213.218.159.255,FR,France
213.219.36.0,213.219.36.255,FR,France
213.221.101.152,213.221.101.159,FR,France
213.222.64.0,213.222.127.255,FR,France
213.223.0.0,213.223.31.255,FR,France
213.223.32.0,213.223.39.255,FR,France
213.223.40.0,213.223.43.255,FR,France
213.223.44.0,213.223.44.255,FR,France
213.223.46.0,213.223.47.255,FR,France
213.223.48.0,213.223.63.255,FR,France
213.223.64.0,213.223.127.255,FR,France
213.223.128.0,213.223.255.255,FR,France
213.225.160.0,213.225.191.255,FR,France
213.228.0.0,213.228.63.255,FR,France
213.233.124.128,213.233.124.135,FR,France
213.236.65.160,213.236.65.191,FR,France
213.239.92.130,213.239.92.130,FR,France
213.242.76.0,213.242.76.63,FR,France
213.242.80.0,213.242.80.31,FR,France
213.242.80.32,213.242.80.47,FR,France
213.242.88.0,213.242.88.255,FR,France
213.242.92.0,213.242.92.255,FR,France
213.242.93.128,213.242.93.191,FR,France
213.242.96.0,213.242.96.31,FR,France
213.242.96.32,213.242.96.47,FR,France
213.242.101.0,213.242.101.255,FR,France
213.242.102.0,213.242.102.63,FR,France
213.242.110.0,213.242.111.255,FR,France
213.244.0.0,213.244.31.255,FR,France
213.245.0.0,213.245.255.255,FR,France
213.246.32.0,213.246.39.255,FR,France
213.246.40.0,213.246.43.255,FR,France
213.246.44.0,213.246.44.127,FR,France
213.246.44.128,213.246.44.159,FR,France
213.246.44.176,213.246.44.191,FR,France
213.246.44.192,213.246.44.255,FR,France
213.246.45.0,213.246.45.255,FR,France
213.246.46.0,213.246.46.63,FR,France
213.246.46.64,213.246.46.95,FR,France
213.246.46.96,213.246.46.111,FR,France
213.246.46.128,213.246.46.255,FR,France
213.246.47.0,213.246.47.255,FR,France
213.246.48.0,213.246.63.255,FR,France
213.248.107.0,213.248.107.255,FR,France
213.248.110.0,213.248.110.15,FR,France
213.248.111.0,213.248.111.255,FR,France
213.248.124.0,213.248.127.255,FR,France
213.251.128.0,213.251.191.255,FR,France
213.253.2.0,213.253.2.255,FR,France
213.254.203.64,213.254.203.95,FR,France
213.254.204.64,213.254.204.127,FR,France
213.254.205.0,213.254.205.255,FR,France
213.254.206.96,213.254.206.127,FR,France
213.254.206.128,213.254.206.255,FR,France
